ur,ul,omegaR_measured,omegaL_measured
-0.26525242140558386,-0.46352444467907655,-7.6605277356601285,-12.76497545716787
-0.283044253965152,-0.4910793476492531,-9.36010923203267,-11.655989792689008
-0.2981350711211939,-0.515254858653866,-11.624071456857516,-15.250555230123114
-0.3103808652529251,-0.5358846124648857,-10.506895061379282,-19.154747814718988
-0.31966477803125065,-0.5528266441949391,-14.902513646250153,-23.95359836434316
-0.3258982155664593,-0.5659643662371898,-13.528022004729113,-21.897499929851676
-0.3290216938359515,-0.5752073705699452,-15.644856136401582,-24.183603624552006
-0.32900540632431385,-0.5804920509048741,-12.501260003396037,-19.98270767798974
-0.32584950845890165,-0.5817820403974946,-13.33489385983256,-17.694966849644867
-0.31958411612663723,-0.5790684619077927,-12.375094171852528,-15.188590571681193
-0.31026901828617814,-0.5723699890887938,-12.621520325741546,-14.412596146300704
-0.29799310641791993,-0.5617327178827006,-12.273442648574658,-15.562369985144201
-0.28287352625643963,-0.5472298493089033,-12.127061978905527,-18.226410106133283
-0.26505455990016824,-0.5289611857267769,-11.811651778009823,-20.639860246902515
-0.24470624896602272,-0.507052444039764,-11.917327049971599,-23.212900949304107
-0.2220227719278595,-0.4816543905669684,-11.549970021101595,-21.315765988797555
-0.1972205911233781,-0.45294180353569186,-9.679722072716741,-17.948684003090246
-0.1705363871120861,-0.4211122703345885,-8.110867112323463,-14.36144018533416
-0.14222480009619784,-0.3863848278042064,-6.539025813204319,-10.251935684385638
-0.11255599995747931,-0.3489984549218407,-5.163261058601014,-9.649121727401056
-0.08181310809852442,-0.3092104282533759,-4.577106097760411,-12.759845231557897
-0.05028949569114334,-0.2672945514891779,-4.236977297365149,-10.727504688502272
-0.01828598411395234,-0.223539271247588,-2.3682840283848514,-7.667653067162963
0.013892025705362798,-0.17824569211222935,-0.3802552645407458,-1.2980487811154233
0.04593746764919362,-0.13172550456276355,0.02942378369339322,0.020210393895768904
0.07754454065961117,-0.08429884005817875,-0.010080686847496237,-0.032211843350082356
0.10841162691584841,-0.03629206803296035,0.0557645888462244,-0.002635105128523353
0.1382441700922709,0.01196445003373048,0.11777059060644421,0.052039174498271855
0.16675748623039088,0.06013863402037871,0.15098666718249248,0.14552121423232728
0.19367948040153324,0.10789897039237714,0.4286757416744775,0.6479722114144543
0.21875324323576253,0.15491679353228432,2.868070112413066,2.6889866738058186
0.24173950253909943,0.20086854747196978,4.301603247796527,4.022818171879579
0.26241890660389355,0.2454380124624029,5.6024779507714015,5.322690967979171
0.2805941174233414,0.28831848105881286,4.683643928357677,5.295795673329277
0.2960916938351585,0.3292148687463481,7.3539009124309915,8.362918871690571
0.30876374662407446,0.3678457445818551,10.414803720886349,11.75197903104181
0.318489349788951,0.4039452678777835,12.74740666138556,15.46639174267184
0.3251756945071788,0.43726501760080994,12.802602115026174,16.87064771600292
0.32875897478437976,0.46757570189606856,13.684768980512102,19.16359876254746
0.32920499633789907,0.49466873597279487,14.362574508258781,23.266137731991623
0.32650950290367403,0.5183576774930657,13.743195276342789,22.052645205745375
0.32069821685261984,0.5384795095859224,13.512375353025261,22.87853200574085
0.3118265937289431,0.5548957626577388,13.530372540741359,26.543648550350586
0.29997929305275645,0.5674934672790306,12.626604099539597,27.47427714488533
0.28526937043698375,0.5761859315903549,9.377354515787228,27.255609234668167
0.26783719872796746,0.5809133378775371,10.375187485585194,27.30144506645808
0.24784912846504262,0.5816431542108571,8.693647059823464,27.53833697996906
0.22549590044195686,0.5783703583154726,4.467133040993392,27.31851597528661
0.2009908255186307,0.5711174721325052,5.653259474184391,27.024796089837277
0.17456774905283207,0.5599344068329526,3.0777249251990617,26.512034971504434
0.14647881937664184,0.5448981193509733,0.35435682209647956,25.69160488729545
0.11699208161254968,0.5261120828001318,-1.7318910351048071,24.07842314880092
0.08638891979073754,0.5037055744169656,-2.872945255469472,24.111782141501266
0.05496137167674741,0.47783278593193296,-3.970658692353291,21.273490205423712
0.02300934193340662,0.44867176248977725,-2.707869229664794,21.031700465801634
-0.009162259788932156,0.4164231774211943,0.22515366361851827,19.692150949114765
-0.041246428523409505,0.38130895129727416,1.7876790727759106,19.897872047601687
-0.07293699365272156,0.34357072476979517,-1.9158597401936925,16.20145396823215
-0.10393154061320281,0.30346819570659017,-2.4325948102585637,13.459319580707392
-0.13393429675590196,0.2612773320651058,-2.2767880665532187,11.774548080962544
-0.16265895382564646,0.21728847280236124,-6.125378520493735,10.226738138568281
